"ClinicalAndVaccinationInformation.coughRespiratorySymptoms","ClinicalAndVaccinationInformation.coughRespiratorySymptoms","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Cough/respiratory symptoms","MPOX CS: Cough/respiratory symptoms","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.coughRespiratorySymptoms",0,1,"",""
"ClinicalAndVaccinationInformation.backPain","ClinicalAndVaccinationInformation.backPain","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Back pain","MPOX CS: Back pain","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.backPain",0,1,"",""
"ClinicalAndVaccinationInformation.conjunctivitis","ClinicalAndVaccinationInformation.conjunctivitis","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Conjunctivitis","MPOX CS: Conjunctivitis","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.conjunctivitis",0,1,"",""
"ClinicalAndVaccinationInformation.fatigue","ClinicalAndVaccinationInformation.fatigue","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Fatigue","MPOX CS: Fatigue","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.fatigue",0,1,"",""
"ClinicalAndVaccinationInformation.anogenitalPainAndOrBleeding","ClinicalAndVaccinationInformation.anogenitalPainAndOrBleeding","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Anogenital pain and/or bleeding","MPOX CS: Anogenital pain and/or bleeding","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.anogenitalPainAndOrBleeding",0,1,"",""
"ClinicalAndVaccinationInformation.diarrhea","ClinicalAndVaccinationInformation.diarrhea","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Diarrhea","MPOX CS: Diarrhea","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.diarrhea",0,1,"",""
"ClinicalAndVaccinationInformation.otherSymptoms","ClinicalAndVaccinationInformation.otherSymptoms","","","",0,1,"","","","code {[]} {[]}
","MPOX CS: Other symptoms","MPOX CS: Other symptoms","","","","","","","","","",,"required","","http://example.org/ValueSet/mpox-cs-yes-no-unknown-vs","",,,,"ClinicalAndVaccinationInformation.otherSymptoms",0,1,"",""
"ClinicalAndVaccinationInformation.specifyOtherSymptoms","ClinicalAndVaccinationInformation.specifyOtherSymptoms","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other symptoms","MPOX CS: Specify other symptoms","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.specifyOtherSymptoms",0,1,"",""
"ClinicalAndVaccinationInformation.none","ClinicalAndVaccinationInformation.none","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: No complications","MPOX CS: No complications","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.none",0,1,"",""
"ClinicalAndVaccinationInformation.acuteRespiratoryDistressSyndrome","ClinicalAndVaccinationInformation.acuteRespiratoryDistressSyndrome","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Acute respiratory distress syndrome","MPOX CS: Acute respiratory distress syndrome","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.acuteRespiratoryDistressSyndrome",0,1,"",""
"ClinicalAndVaccinationInformation.lowerRespiratoryTractInfectionEGPneumonia","ClinicalAndVaccinationInformation.lowerRespiratoryTractInfectionEGPneumonia","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Lower respiratory tract infection (e.g. pneumonia)","MPOX CS: Lower respiratory tract infection (e.g. pneumonia)","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.lowerRespiratoryTractInfectionEGPneumonia",0,1,"",""
"ClinicalAndVaccinationInformation.meningoencephalitis","ClinicalAndVaccinationInformation.meningoencephalitis","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Meningoencephalitis","MPOX CS: Meningoencephalitis","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.meningoencephalitis",0,1,"",""
"ClinicalAndVaccinationInformation.myocarditis","ClinicalAndVaccinationInformation.myocarditis","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Myocarditis","MPOX CS: Myocarditis","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.myocarditis",0,1,"",""
"ClinicalAndVaccinationInformation.cornealInfection","ClinicalAndVaccinationInformation.cornealInfection","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Corneal infection","MPOX CS: Corneal infection","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.cornealInfection",0,1,"",""
"ClinicalAndVaccinationInformation.retropharyngealAbscess","ClinicalAndVaccinationInformation.retropharyngealAbscess","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Retropharyngeal abscess","MPOX CS: Retropharyngeal abscess","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.retropharyngealAbscess",0,1,"",""
"ClinicalAndVaccinationInformation.sepsis","ClinicalAndVaccinationInformation.sepsis","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Sepsis","MPOX CS: Sepsis","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.sepsis",0,1,"",""
"ClinicalAndVaccinationInformation.severeDehydration","ClinicalAndVaccinationInformation.severeDehydration","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Severe dehydration","MPOX CS: Severe dehydration","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.severeDehydration",0,1,"",""
"ClinicalAndVaccinationInformation.stillBirthAsPregnancyOutcomeInACase","ClinicalAndVaccinationInformation.stillBirthAsPregnancyOutcomeInACase","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Still birth as pregnancy outcome in a case","MPOX CS: Still birth as pregnancy outcome in a case","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.stillBirthAsPregnancyOutcomeInACase",0,1,"",""
"ClinicalAndVaccinationInformation.skinAndOrSoftTissueInfectionDueToSecondaryBacterialInfection","ClinicalAndVaccinationInformation.skinAndOrSoftTissueInfectionDueToSecondaryBacterialInfection","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Skin and/or soft-tissue infection due to secondary bacterial infection","MPOX CS: Skin and/or soft-tissue infection due to secondary bacterial infection","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.skinAndOrSoftTissueInfectionDueToSecondaryBacterialInfection",0,1,"",""
"ClinicalAndVaccinationInformation.otherSecondaryBacterialInfection","ClinicalAndVaccinationInformation.otherSecondaryBacterialInfection","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Other secondary bacterial infection","MPOX CS: Other secondary bacterial infection","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.otherSecondaryBacterialInfection",0,1,"",""
"ClinicalAndVaccinationInformation.unknownComplications","ClinicalAndVaccinationInformation.unknownComplications","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Unknown complications","MPOX CS: Unknown complications","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.unknownComplications",0,1,"",""
"ClinicalAndVaccinationInformation.otherComplications","ClinicalAndVaccinationInformation.otherComplications","","","",0,1,"","","","boolean {[]} {[]}
","MPOX CS: Other complications","MPOX CS: Other complications","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.otherComplications",0,1,"",""
"ClinicalAndVaccinationInformation.specifyOther","ClinicalAndVaccinationInformation.specifyOther","","","",0,1,"","","","string {[]} {[]}
","MPOX CS: Specify other complications","MPOX CS: Specify other complications","","","","","","","","","",,,,,"",,,,"ClinicalAndVaccinationInformation.specifyOther",0,1,"",""
